Ca4Bi2O_dfpt,105.36865026207597
CuRhO2_dfpt,590.1442632360865
K2TiO3_dfpt,370.0139599359872
LaZnOAs_dfpt,281.45338272333277
LiAg3O2_dfpt,428.7871595637602
LiNbO2_dfpt,419.7630067214749
NaAg3O2_dfpt,439.4733855073293
NaNbO2_dfpt,464.00072309339777
NaSbO3_dfpt,452.81792057964446
PtO2_dfpt,712.9248921483858
YZnOAs_dfpt,307.1755883134163
YZnOP_dfpt,301.70592766309716
